Id, Type, Date, Detail, URL
concour_e1c0id9468,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Publication de la liste des convoqués pour le concours de recrutement d'un médecins spécialistes (5 postes)  au Centre Hospitalier Universitaire Mohammed VI - marrakech","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9468"
concour_e1c0id8738,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Juristes (2 postes)  à l'Office National Des Aéroports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8738"
concour_e0c1id8929,Recrutement dans Collectivités territoriales,2017-09-11,"Publication de la liste des résultats pour le concours de recrutement d'un Médecins premier grade ~ Echelle 11 (1 poste)  au Commune KHENIFRA (Province Khénifra)","http://emploi-public.ma/fr/concoursDetail.asp?c=1&e=0&id=8929"
concour_e1c0id9599,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Avis de concours de recrutement de Administrateur 2ème grade ~ Echelle 11 (1 poste)  à l'Agence Marocaine pour l'Efficacité Energétique (AMEE)","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9599"
concour_e1c0id8705,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un cadre (55 postes)  à l'Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8705"
concour_e1c0id9060,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Publication de la liste des résultats pour le concours de recrutement d'un Technicien de 3ème grade ~ Echelle 9 (10 postes)  à l'Office régional de mise en valeur agricole de Souss Massa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9060"
concour_e1c0id9056,Recrutement dans Etablissements et Entreprises publics,2017-09-11,"Publication de la liste des résultats pour le concours de recrutement d'un Ingénieur d'Etat 1er grade ~ Echelle 11 (3 postes)  à l'Office régional de mise en valeur agricole de Souss Massa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9056"
concour_e1c0id8878,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des convoqués pour le concours de recrutement d'un FORMATEUR EN MAINTENANCE INFORMATIQUE ET RESEAUX (1 poste)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8878"
concour_e1c0id9598,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Ingénieur en électricité (1 poste)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9598"
concour_e1c0id9597,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Ingénieur en Génie Civil (1 poste)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9597"
concour_e1c0id9596,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Technicien en Génie Civil (2 postes)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9596"
concour_e1c0id9595,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de ingénieur en informatique (4 postes)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9595"
concour_e1c0id9180,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des convoqués pour le concours de recrutement d'un UN (01) ARCHITECTE, TROIS (03) TECHNICIENS EN ARCHITECTURE ET URBANISME,UN (01) ADMINISTRATEUR EN GESTION DES ENTREPRISES  OPTION GRH, UN (01) TECHNICIEN EN GESTION DES ENTREPRISES (6 postes)  à l'Agence urbaine de Taroudant","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9180"
concour_e1c0id9594,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Cadre financier et comptable (7 postes)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9594"
concour_e1c0id9593,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Technicien en Gestion des Entreprises (1 poste)  à l'Agence Nationale des Ports","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9593"
poste_e1id5202,Postes de responsabilité,2017-08-11,"Annulation de l'appel à candidature pour le poste Technicien en Gestion des Entreprises (1 poste) au Agence Nationale des Ports","http://emploi-public.ma/fr/candidatureDetail.asp?id=5202&e=1"
concour_e1c0id9180,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des convoqués pour le concours de recrutement d'un UN (01) ARCHITECTE, TROIS (03) TECHNICIENS EN ARCHITECTURE ET URBANISME,UN (01) ADMINISTRATEUR EN GESTION DES ENTREPRISES  OPTION GRH, UN (01) TECHNICIEN EN GESTION DES ENTREPRISES (6 postes)  à l'Agence urbaine de Taroudant","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9180"
poste_e1id5202,Postes de responsabilité,2017-08-11,"Appel à candidature pour le poste Technicien en Gestion des Entreprises (1 poste) au Agence Nationale des Ports","http://emploi-public.ma/fr/candidatureDetail.asp?id=5202&e=1"
concour_e1c0id9592,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de FORMATEUR EN MENUISERIE ALUMINUIM (20 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9592"
concour_e1c0id9591,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de FORMATEUR DANS LES METIERS DE LA CONSTRUCTION METALLIQUE (15 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9591"
concour_e1c0id9590,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de FORMATEUR EN ELECTRICTE ET MAINTENANCE INDUSTRIELLE (30 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9590"
concour_e1c0id9589,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de FORMATEUR EN COMMERCE/VENTES (20 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9589"
concour_e1c0id9588,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de FORMATEUR EN GESTION/COMPTABILITE (30 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9588"
poste_e1id5201,Postes de responsabilité,2017-08-11,"Appel à candidature pour le poste Chef de Service Assujetissement et Déclaration de salaires Division Etude et Développement/ DSI (1 poste) au Caisse Nationale de Sécurité Sociale","http://emploi-public.ma/fr/candidatureDetail.asp?id=5201&e=1"
poste_e1id5200,Postes de responsabilité,2017-08-11,"Appel à candidature pour le poste Chef de Service Affiliés / Division Développement de la Relation Client/ DRTA (1 poste) au Caisse Nationale de Sécurité Sociale","http://emploi-public.ma/fr/candidatureDetail.asp?id=5200&e=1"
poste_e1id5199,Postes de responsabilité,2017-08-11,"Appel à candidature pour le poste Chef de l'Administration Générale de la Polyclinique Ziraoui (1 poste) au Caisse Nationale de Sécurité Sociale","http://emploi-public.ma/fr/candidatureDetail.asp?id=5199&e=1"
poste_e0id5048,Postes de responsabilité,2017-08-11,"Publication de la liste des convoqués pour l'appel à candidature pour un poste de chef de division et 3 postes de chef de service ou assimilés au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5048&e=0"
poste_e1id5198,Postes de responsabilité,2017-08-11,"Appel à candidature pour le poste Chef de Division Achats à la direction des Achats et de la Logistique (1 poste) au Caisse Nationale de Sécurité Sociale","http://emploi-public.ma/fr/candidatureDetail.asp?id=5198&e=1"
concour_e1c0id8657,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des résultats pour le concours de recrutement d'un Assistant(e) Social(e) (1 poste)  au Marsa Maroc","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8657"
concour_e1c0id9230,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Conducteurs d'engins de levage (10 postes)  au Marsa Maroc","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9230"
poste_e1id4937,Postes de responsabilité,2017-08-11,"Publication de la liste des résultats pour l'appel à candidature pour le poste Directeur de pôle (Chef de Bureau Régional) de la MAP à Guelmim-Oued Noun (1 poste) au Maghreb Arabe Presse","http://emploi-public.ma/fr/candidatureDetail.asp?id=4937&e=1"
concour_e1c0id9587,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Avis de concours de recrutement de Cadre financier (3 postes)  au Marsa Maroc","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9587"
poste_e1id5061,Postes de responsabilité,2017-08-11,"Publication de la liste des résultats pour l'appel à candidature pour le poste Chef de Service Gestion des Entrepôts Logistique (1 poste) au Office National des chemins de fer ","http://emploi-public.ma/fr/candidatureDetail.asp?id=5061&e=1"
poste_e0id5197,Postes de responsabilité,2017-08-11,"Appel à candidature pour 12 postes de chef de division ou assimilés au Ministère de la Culture et de la Communication - Département de la Communication","http://emploi-public.ma/fr/candidatureDetail.asp?id=5197&e=0"
concour_e0c0id8988,Recrutement dans Services de l'Etat,2017-08-11,"Publication de la liste des convoqués pour le concours de recrutement d'un Architecte 1er grade ~ Echelle 11 (1 poste)  au Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de l’Agriculture","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=0&id=8988"
poste_e0id5196,Postes de responsabilité,2017-08-11,"Appel à candidature pour un poste de chef de division et 11 postes de chef de service ou assimilés au Haut commissariat au plan","http://emploi-public.ma/fr/candidatureDetail.asp?id=5196&e=0"
poste_e0id4661,Postes de responsabilité,2017-08-11,"Publication de la liste des résultats pour l'appel à candidature pour 2 postes de chef de division et 7 postes de chef de service ou assimilés au Province de Salé","http://emploi-public.ma/fr/candidatureDetail.asp?id=4661&e=0"
concour_e1c0id8615,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Publication de la liste des résultats pour le concours de recrutement d'un Ingénieur en Génie Civil ou Bâtiment (4 postes)  à l'Agence urbaine de Casablanca","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8615"
concour_e1c0id9444,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Prolongation de la date de concours pour le concours de recrutement d'un Administrateur 2ème grade ~ Echelle 11 (1 poste)  à l'Agence du Bassin Hydraulique du Sebou","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9444"
concour_e1c0id9445,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Prolongation de la date de concours pour le concours de recrutement d'un Technicien de 3ème grade ~ Echelle 9 (6 postes)  à l'Agence du Bassin Hydraulique du Sebou","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9445"
concour_e1c0id9446,Recrutement dans Etablissements et Entreprises publics,2017-08-11,"Report du concours de recrutement d'un Ingénieur d'Etat 1er grade ~ Echelle 11 (3 postes)  à l'Agence du Bassin Hydraulique du Sebou","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9446"
poste_e1id4761,Postes de responsabilité,2017-08-11,"Publication de la liste des convoqués pour l'appel à candidature pour le poste Chef de Service Gestion de Carrière et de la Formation (1 poste) au Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques","http://emploi-public.ma/fr/candidatureDetail.asp?id=4761&e=1"
poste_e1id4762,Postes de responsabilité,2017-08-11,"Publication de la liste des convoqués pour l'appel à candidature pour le poste Chef de Service Système d'information (1 poste) au Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques","http://emploi-public.ma/fr/candidatureDetail.asp?id=4762&e=1"
emploi_746,Emplois supérieurs,2017-08-11,"Publication de la liste des convoqués pour l'appel à candidature pour le poste Directeur de l'institut superieur des metiers de l'audiovisuel et du cinema au Ministère de la Culture et de la Communication","http://emploi-public.ma/fr/emploiSuperieursDetail.asp?id=746"
concour_e1c0id9586,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de  (par contrat) Directeur des Laboratoires et Services Techniques (1 poste)  à l'Office National des Hydrocarbures et des Mines","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9586"
concour_e1c0id9585,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de  (par contrat) Chef de Service Pilotage des Partenariats et Projets Exploration (1 poste)  à l'Office National des Hydrocarbures et des Mines","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9585"
concour_e1c0id9247,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un INGENIEUR D'ETAT (2 postes)  à l'Agence du Bassin Hydraulique de Souss Massa et Drâa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9247"
concour_e1c0id9248,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un ADMINISTRATEUR 2EME GR (4 postes)  à l'Agence du Bassin Hydraulique de Souss Massa et Drâa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9248"
concour_e1c0id9249,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un TECHNICIEN 3eme GR (2 postes)  à l'Agence du Bassin Hydraulique de Souss Massa et Drâa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9249"
concour_e1c0id9250,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un TECHNICIEN 4eme GR (1 poste)  à l'Agence du Bassin Hydraulique de Souss Massa et Drâa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9250"
concour_e1c0id9252,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un ADJOINT TECHNIQUE 3eme GR (1 poste)  à l'Agence du Bassin Hydraulique de Souss Massa et Drâa","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9252"
poste_e1id5195,Postes de responsabilité,2017-07-11,"Appel à candidature pour le poste  1 chef de division et 9 chefs de service (10 postes) au Fondation des Oeuvres Sociales du Ministère de l'Economie et des Finances (FOS-MEF)","http://emploi-public.ma/fr/candidatureDetail.asp?id=5195&e=1"
concour_e1c0id9526,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Prolongation de la date de concours pour le concours de recrutement d'un Technicien de 3ème grade ~ Echelle 9 (4 postes)  à l'Agence du Bassin Hydraulique de l'Oum Er-Rbia","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9526"
poste_e0id5194,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de division et 11 postes de chef de service ou assimilés au Province de Youssoufia","http://emploi-public.ma/fr/candidatureDetail.asp?id=5194&e=0"
concour_e1c0id9438,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour le concours de recrutement d'un agent de maitrise (1 poste)  à l'Agence de l'Oriental","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9438"
concour_e1c0id9584,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de   Un (01) Architecte, Un (01) Ingénieur Topographe, Un (01) Administrateur en gestion des entreprises option GRH, Un (01) Technicien en gestion des entreprises (4 postes)  à l'Agence urbaine de Taroudant","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9584"
poste_e0id5193,Postes de responsabilité,2017-07-11,"Annulation de l'appel à candidature pour un poste de chef de division et 11 postes de chef de service ou assimilés au Province de Youssoufia","http://emploi-public.ma/fr/candidatureDetail.asp?id=5193&e=0"
poste_e0id5193,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de division et 11 postes de chef de service ou assimilés au Province de Youssoufia","http://emploi-public.ma/fr/candidatureDetail.asp?id=5193&e=0"
concour_e0c1id9072,Recrutement dans Collectivités territoriales,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Adjoint technique 3ème grade ~ Echelle 6 (2 postes)  au Commune MACHRAA BEN ABBOU (Province de Settat)","http://emploi-public.ma/fr/concoursDetail.asp?c=1&e=0&id=9072"
concour_e1c0id9225,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour le concours de recrutement d'un WEBMASTER (1 poste)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9225"
concour_e1c0id8516,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un cadre chargé de la gestion budgétaire et comptable (1 poste)  au Conseil Supérieur de l'Education de la Formation et de la Recherche Scientifique","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8516"
poste_e0id5192,Postes de responsabilité,2017-07-11,"Appel à candidature pour 2 postes de chef de service ou assimilés au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5192&e=0"
concour_e1c0id9180,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour le concours de recrutement d'un UN (01) ARCHITECTE, TROIS (03) TECHNICIENS EN ARCHITECTURE ET URBANISME,UN (01) ADMINISTRATEUR EN GESTION DES ENTREPRISES  OPTION GRH, UN (01) TECHNICIEN EN GESTION DES ENTREPRISES (6 postes)  à l'Agence urbaine de Taroudant","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9180"
poste_e0id5191,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de service ou assimilé au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5191&e=0"
concour_e1c0id8623,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour le concours de recrutement d'un RESPONSABLE D'APPROVISIONNEMENT (15 postes)  à l'Office de la Formation Professionnelle et de la Promotion du Travail","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8623"
poste_e0id5190,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de service ou assimilé au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5190&e=0"
poste_e0id5189,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de service ou assimilé au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5189&e=0"
concour_e1c0id9583,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Administrateur 3ème grade ~ Echelle 10 (1 poste)  à l'Office régional de mise en valeur agricole du Loukkos","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9583"
poste_e0id5188,Postes de responsabilité,2017-07-11,"Appel à candidature pour un poste de chef de service ou assimilé au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5188&e=0"
poste_e1id5187,Postes de responsabilité,2017-07-11,"Appel à candidature pour le poste  Délégué régional de l'Office du Développement de la Coopération (dakhla - Beni mellal - Fes - tanger) (4 postes) au Office du Développement de la Coopération","http://emploi-public.ma/fr/candidatureDetail.asp?id=5187&e=1"
poste_e0id5035,Postes de responsabilité,2017-07-11,"Publication de la liste des résultats pour l'appel à candidature pour 3 postes de chef de division ou assimilés au Ministère de l'économie et des finances","http://emploi-public.ma/fr/candidatureDetail.asp?id=5035&e=0"
poste_e0id5186,Postes de responsabilité,2017-07-11,"Appel à candidature pour 2 postes de chef de service ou assimilés au Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau - Département de l'Eau","http://emploi-public.ma/fr/candidatureDetail.asp?id=5186&e=0"
concour_e0c1id8792,Recrutement dans Collectivités territoriales,2017-07-11,"Publication de la liste des résultats pour le concours de recrutement d'un Médecins premier grade ~ Echelle 11 - spécialité Medecine Generale (1 poste)  au Commune OULMES (Province de khemisset )","http://emploi-public.ma/fr/concoursDetail.asp?c=1&e=0&id=8792"
concour_e1c0id9242,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des résultats pour le concours de recrutement d'un Technicien Bac+2 en comptabilité  (1 poste)  à la Régie Autonome  des Frigorifiques de Casablanca (RAFC)","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9242"
poste_e1id3681,Postes de responsabilité,2017-07-11,"Annulation de l'appel à candidature pour le poste Délégué de l'Office National Marocain du Tourisme à Londres (1 poste) au Office National Marocain du Tourisme","http://emploi-public.ma/fr/candidatureDetail.asp?id=3681&e=1"
poste_e1id4795,Postes de responsabilité,2017-07-11,"Publication de la liste des résultats pour l'appel à candidature pour le poste Chef du Service Gestion de la Trésorerie et Régies (1 poste) au Office National Marocain du Tourisme","http://emploi-public.ma/fr/candidatureDetail.asp?id=4795&e=1"
poste_e1id4948,Postes de responsabilité,2017-07-11,"Publication de la liste des résultats pour l'appel à candidature pour le poste Chef de Service Gestion des Ressources Humaines (1 poste) au Office National des chemins de fer ","http://emploi-public.ma/fr/candidatureDetail.asp?id=4948&e=1"
poste_e1id5061,Postes de responsabilité,2017-07-11,"Publication de la liste des convoqués pour l'appel à candidature pour le poste Chef de Service Gestion des Entrepôts Logistique (1 poste) au Office National des chemins de fer ","http://emploi-public.ma/fr/candidatureDetail.asp?id=5061&e=1"
concour_e0c0id9059,Recrutement dans Services de l'Etat,2017-07-11,"Publication de la liste des résultats pour le concours de recrutement d'un Administrateur 2ème grade ~ Echelle 11 (7 postes)  au Haut commissariat aux anciens résistants et anciens membres de l’armée de libération","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=0&id=9059"
poste_e0id5185,Postes de responsabilité,2017-07-11,"Appel à candidature pour 6 postes de chef de service ou assimilés au Province Chtouka ait baha","http://emploi-public.ma/fr/candidatureDetail.asp?id=5185&e=0"
poste_e1id5184,Postes de responsabilité,2017-07-11,"Appel à candidature pour le poste CHEF DE LA DIVISION DES AFFAIRES ADMINISTRATIVES ET FINANCIERES (1 poste) au Agence urbaine El Jadida","http://emploi-public.ma/fr/candidatureDetail.asp?id=5184&e=1"
concour_e1c0id9582,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Administrateur 2ème grade ~ Echelle 11 (7 postes)  au Centre Hospitalier Ibn Sina","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9582"
concour_e1c0id7730,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des résultats pour le concours de recrutement d'un Chargé d'affaires pour le Centre d'affaires d'Agadir (1 poste)  à la Caisse centrale de garantie","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=7730"
concour_e1c0id9235,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des convoqués pour le concours de recrutement d'un Opérateur Logistique (4 postes)  au Marsa Maroc","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9235"
concour_e1c0id9581,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de urbaniste  (1 poste)  à l'Agence urbaine d'El Kalaa des Sraghna","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9581"
concour_e1c0id9580,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Technicien en architecture et urbanisme  (1 poste)  à l'Agence urbaine d'El Kalaa des Sraghna","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9580"
concour_e1c0id9579,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Architecte  (1 poste)  à l'Agence urbaine d'El Kalaa des Sraghna","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9579"
concour_e1c0id9578,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Cadre au département Taroudant ;  Cadre à la DDZA ; Cadre au département de Zagora ; Cadre à la DAF ; Secrétaire de direction à la DSP ; Agent de maitrise au poste de chauffeur à la DAF. (6 postes)  à l'Agence Nationale pour le développement des Zônes Oasiennes et de l'Arganier (Andzoa)","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9578"
emploi_762,Emplois supérieurs,2017-07-11,"Prolongation des candidatures pour le poste Directeur de l'Institut supérieur d'art dramatique et d'animation culturelle au Ministère de la Culture et de la Communication","http://emploi-public.ma/fr/emploiSuperieursDetail.asp?id=762"
concour_e1c0id9577,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Technicien spécialisé en architecture et urbanisme   (2 postes)  à l'Agence urbaine de Ouarzazate-Zagora","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9577"
concour_e1c0id9576,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Avis de concours de recrutement de Architecte (2 postes)  à l'Agence urbaine de Ouarzazate-Zagora","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9576"
concour_e1c0id9528,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Report du concours de recrutement d'un Ingénieur d'Etat 1er grade ~ Echelle 11 (4 postes)  à l'Agence du Bassin Hydraulique de l'Oum Er-Rbia","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=9528"
concour_e0c0id8874,Recrutement dans Services de l'Etat,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Ingénieur d'Etat 1er grade ~ Echelle 11 (29 postes)  au Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de l’Agriculture","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=0&id=8874"
concour_e0c0id8875,Recrutement dans Services de l'Etat,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Technicien de 3ème grade ~ Echelle 9 (16 postes)  au Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de l’Agriculture","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=0&id=8875"
concour_e0c0id8876,Recrutement dans Services de l'Etat,2017-07-11,"Publication de la liste des convoqués pour l'entretien oral du concours de recrutement d'un Technicien de 4ème grade ~ Echelle 8 (4 postes)  au Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de l’Agriculture","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=0&id=8876"
concour_e1c0id8991,Recrutement dans Etablissements et Entreprises publics,2017-07-11,"Publication de la liste des résultats pour le concours de recrutement d'un secrétaire de direction (1 poste)  à l'Agence urbaine d'El Kalaa des Sraghna","http://emploi-public.ma/fr/concoursDetail.asp?c=0&e=1&id=8991"
